subject,datestamp,timestamp,version,role,opType,opChoice,choice,payoffSubj1,payoffSubj2,payoffOpp1,payoffOpp2,rt,score,globalRound,matchRound,id
A14WLAP6TCEKO0_lit3,4/18/15,21:18:51,lit5,1,1,0,0,0,0,0,0,1941,91,7,2,4466
A14WLAP6TCEKO0_lit3,4/18/15,21:18:57,lit5,1,1,0,0,0,0,0,0,836,91,8,3,4476
A14WLAP6TCEKO0_lit3,4/18/15,21:19:03,lit5,1,1,0,0,0,0,0,0,556,91,9,4,4489
A14WLAP6TCEKO0_lit3,4/18/15,21:19:15,lit5,0,0,0,0,0,0,0,0,773,91,10,1,4508
A14WLAP6TCEKO0_lit3,4/18/15,21:19:22,lit5,0,0,0,0,0,0,0,0,786,91,11,2,4517
A14WLAP6TCEKO0_lit3,4/18/15,21:19:27,lit5,0,0,0,0,0,0,0,0,543,91,12,3,4524
A14WLAP6TCEKO0_lit3,4/18/15,21:19:35,lit5,0,0,0,0,0,0,0,0,1997,91,13,4,4534
A14WLAP6TCEKO0_lit3,4/18/15,21:19:41,lit5,0,0,0,0,0,0,0,0,1506,91,14,5,4543
A14WLAP6TCEKO0_lit3,4/18/15,21:19:49,lit5,0,0,0,0,0,0,0,0,1499,91,15,6,4555
A14WLAP6TCEKO0_lit3,4/18/15,21:19:58,lit5,0,1,0,0,0,0,0,0,772,91,16,1,4567
A14WLAP6TCEKO0_lit3,4/18/15,21:20:03,lit5,0,1,0,0,0,0,0,0,537,91,17,2,4574
A14WLAP6TCEKO0_lit3,4/18/15,21:20:09,lit5,0,1,0,0,0,0,0,0,602,91,18,3,4580
A14WLAP6TCEKO0_lit3,4/18/15,21:20:15,lit5,0,1,0,0,0,0,0,0,697,91,19,4,4585
A14WLAP6TCEKO0_lit3,4/18/15,21:20:22,lit5,0,1,0,0,0,0,0,0,1038,91,20,5,4591
A14WLAP6TCEKO0_lit3,4/18/15,21:20:28,lit5,0,1,0,0,0,0,0,0,831,91,21,6,4596
A14WLAP6TCEKO0_lit3,4/18/15,21:20:34,lit5,0,1,0,0,0,0,0,0,613,91,22,7,4603
A14WLAP6TCEKO0_lit3,4/18/15,21:20:48,lit5,1,1,1,1,-2,-1,2,-5,916,88,23,1,4614
A14WLAP6TCEKO0_lit3,4/18/15,21:20:56,lit5,1,1,0,1,0,-1,0,-5,988,87,24,2,4622
A14WLAP6TCEKO0_lit3,4/18/15,21:21:04,lit5,1,1,0,1,0,-1,0,-5,2557,86,25,3,4627
A14WLAP6TCEKO0_lit3,4/18/15,21:21:12,lit5,1,1,0,0,0,0,0,0,2453,86,26,4,4632
A14WLAP6TCEKO0_lit3,4/18/15,21:21:18,lit5,1,1,0,0,0,0,0,0,979,86,27,5,4636
A14WLAP6TCEKO0_lit3,4/18/15,21:21:29,lit5,1,0,1,1,-2,-1,2,-5,788,83,28,1,4642
A14WLAP6TCEKO0_lit3,4/18/15,21:21:35,lit5,1,0,1,1,-2,-1,2,-5,788,80,29,2,4644
A14WLAP6TCEKO0_lit3,4/18/15,21:21:40,lit5,1,0,1,1,-2,-1,2,-5,429,77,30,3,4646
A14WLAP6TCEKO0_lit3,4/18/15,21:21:50,lit5,1,0,1,1,-2,-1,2,-5,2799,74,31,4,4651
A14WLAP6TCEKO0_lit3,4/18/15,21:21:55,lit5,1,0,1,1,-2,-1,2,-5,760,71,32,5,4655
A14WLAP6TCEKO0_lit3,4/18/15,21:22:01,lit5,1,0,1,1,-2,-1,2,-5,734,68,33,6,4659
A14WLAP6TCEKO0_lit3,4/18/15,21:22:07,lit5,1,0,1,1,-2,-1,2,-5,590,65,34,7,4662
A14WLAP6TCEKO0_lit3,4/18/15,21:22:20,lit5,1,0,1,1,-2,-1,2,-5,1380,62,35,1,4671
A14WLAP6TCEKO0_lit3,4/18/15,21:22:26,lit5,1,0,1,1,-2,-1,2,-5,735,59,36,2,4674
A14WLAP6TCEKO0_lit3,4/18/15,21:22:31,lit5,1,0,1,1,-2,-1,2,-5,457,56,37,3,4677
A14WLAP6TCEKO0_lit3,4/18/15,21:22:37,lit5,1,0,1,1,-2,-1,2,-5,602,53,38,4,4680
A14WLAP6TCEKO0_lit3,4/18/15,21:22:43,lit5,1,0,1,1,-2,-1,2,-5,579,50,39,5,4683
A14WLAP6TCEKO0_lit3,4/18/15,21:22:48,lit5,1,0,1,1,-2,-1,2,-5,675,47,40,6,4685
A14WLAP6TCEKO0_lit3,4/18/15,21:22:55,lit5,1,0,1,1,-2,-1,2,-5,651,44,41,7,4691
A14WLAP6TCEKO0_lit3,4/18/15,21:23:01,lit5,1,0,1,0,-2,0,2,0,585,42,42,8,4695
A14WLAP6TCEKO0_lit3,4/18/15,21:23:07,lit5,0,1,0,0,-2,0,0,0,964,40,43,1,4697
A14WLAP6TCEKO0_lit3,4/18/15,21:23:13,lit5,0,1,1,1,2,-5,-2,-1,914,37,44,2,4701
A14WLAP6TCEKO0_lit3,4/18/15,21:23:20,lit5,0,1,0,1,2,0,-2,0,638,39,45,3,4704
A14WLAP6TCEKO0_lit3,4/18/15,21:23:26,lit5,0,1,0,1,2,0,-2,0,772,41,46,4,4707
A1533E4THIHUW3_lit3,4/18/15,21:11:25,lit5,0,1,1,1,2,-5,-2,-1,14591,97,1,1,2794
A1533E4THIHUW3_lit3,4/18/15,21:11:38,lit5,0,1,0,1,2,0,-2,0,5871,99,2,2,2849
A1533E4THIHUW3_lit3,4/18/15,21:11:48,lit5,0,1,0,1,2,0,-2,0,3558,101,3,3,2885
A1533E4THIHUW3_lit3,4/18/15,21:12:08,lit5,1,0,1,1,-2,-1,2,-5,3386,98,4,1,2963
A1533E4THIHUW3_lit3,4/18/15,21:12:16,lit5,1,0,1,1,-2,-1,2,-5,2153,95,5,2,3003
A1533E4THIHUW3_lit3,4/18/15,21:12:24,lit5,1,0,1,1,-2,-1,2,-5,1833,92,6,3,3036
A1533E4THIHUW3_lit3,4/18/15,21:12:31,lit5,1,0,1,1,-2,-1,2,-5,1465,89,7,4,3067
A1533E4THIHUW3_lit3,4/18/15,21:12:39,lit5,1,0,1,0,-2,0,2,0,2422,87,8,5,3103
A1533E4THIHUW3_lit3,4/18/15,21:12:46,lit5,1,0,1,1,-2,-1,2,-5,1035,84,9,6,3135
A1533E4THIHUW3_lit3,4/18/15,21:12:57,lit5,1,1,1,0,-2,0,2,0,1333,82,10,1,3190
A1533E4THIHUW3_lit3,4/18/15,21:13:04,lit5,1,1,1,1,-2,-1,2,-5,936,79,11,2,3222
A1533E4THIHUW3_lit3,4/18/15,21:13:11,lit5,1,1,0,0,0,0,0,0,1037,79,12,3,3252
A1533E4THIHUW3_lit3,4/18/15,21:13:17,lit5,1,1,0,0,0,0,0,0,911,79,13,4,3287
A1533E4THIHUW3_lit3,4/18/15,21:13:23,lit5,1,1,0,0,0,0,0,0,927,79,14,5,3315
A1533E4THIHUW3_lit3,4/18/15,21:13:30,lit5,1,1,0,0,0,0,0,0,1537,79,15,6,3350
A1533E4THIHUW3_lit3,4/18/15,21:13:36,lit5,1,1,0,0,0,0,0,0,816,79,16,7,3377
A1533E4THIHUW3_lit3,4/18/15,21:13:46,lit5,0,1,0,0,0,0,0,0,2205,79,17,1,3427
A1533E4THIHUW3_lit3,4/18/15,21:13:54,lit5,0,1,0,0,0,0,0,0,2790,79,18,2,3468
A1533E4THIHUW3_lit3,4/18/15,21:14:01,lit5,0,1,0,0,0,0,0,0,922,79,19,3,3496
A1533E4THIHUW3_lit3,4/18/15,21:14:13,lit5,1,0,1,0,-2,0,2,0,793,77,20,1,3555
A1533E4THIHUW3_lit3,4/18/15,21:14:20,lit5,1,0,1,0,-2,0,2,0,3529,75,21,2,3590
A1533E4THIHUW3_lit3,4/18/15,21:14:26,lit5,1,0,1,1,-2,-1,2,-5,803,72,22,3,3618
A1533E4THIHUW3_lit3,4/18/15,21:14:34,lit5,1,0,1,0,-2,0,2,0,1994,70,23,4,3649
A1533E4THIHUW3_lit3,4/18/15,21:14:40,lit5,1,0,1,0,-2,0,2,0,995,68,24,5,3678
A1533E4THIHUW3_lit3,4/18/15,21:14:47,lit5,1,0,1,0,-2,0,2,0,693,66,25,6,3706
A1533E4THIHUW3_lit3,4/18/15,21:14:54,lit5,1,0,1,0,-2,0,2,0,2100,64,26,7,3736
A1533E4THIHUW3_lit3,4/18/15,21:15:02,lit5,1,0,1,0,-2,0,2,0,2637,62,27,8,3774
A1533E4THIHUW3_lit3,4/18/15,21:15:10,lit5,0,0,0,0,-2,0,0,0,951,60,28,1,3810
A1533E4THIHUW3_lit3,4/18/15,21:15:18,lit5,0,0,0,0,-2,0,0,0,754,58,29,2,3844
A1533E4THIHUW3_lit3,4/18/15,21:15:23,lit5,0,0,0,0,-2,0,0,0,2278,56,30,3,3861
A1533E4THIHUW3_lit3,4/18/15,21:15:32,lit5,0,0,0,0,-2,0,0,0,3613,54,31,4,3900
A1533E4THIHUW3_lit3,4/18/15,21:15:39,lit5,0,0,0,0,-2,0,0,0,1520,52,32,5,3925
A1533E4THIHUW3_lit3,4/18/15,21:15:46,lit5,0,0,0,0,-2,0,0,0,2036,50,33,6,3950
A1533E4THIHUW3_lit3,4/18/15,21:15:53,lit5,0,0,0,0,-2,0,0,0,2223,48,34,7,3980
A1533E4THIHUW3_lit3,4/18/15,21:15:59,lit5,0,0,0,0,-2,0,0,0,1052,46,35,8,4006
A1533E4THIHUW3_lit3,4/18/15,21:16:11,lit5,0,0,0,0,-2,0,0,0,4285,44,36,1,4050
A1533E4THIHUW3_lit3,4/18/15,21:16:17,lit5,0,0,0,0,-2,0,0,0,1345,42,37,2,4071
A1533E4THIHUW3_lit3,4/18/15,21:16:25,lit5,0,0,0,0,-2,0,0,0,1065,40,38,3,4099
A1533E4THIHUW3_lit3,4/18/15,21:16:29,lit5,0,0,0,0,-2,0,0,0,776,38,39,4,4114
A1533E4THIHUW3_lit3,4/18/15,21:16:35,lit5,0,0,0,0,-2,0,0,0,845,36,40,5,4131
A1533E4THIHUW3_lit3,4/18/15,21:16:42,lit5,0,0,0,0,-2,0,0,0,2371,34,41,6,4154
A1533E4THIHUW3_lit3,4/18/15,21:16:51,lit5,0,0,0,0,-2,0,0,0,3696,32,42,7,4183
A1533E4THIHUW3_lit3,4/18/15,21:17:04,lit5,1,1,1,0,-2,0,2,0,1260,30,43,1,4221
A1533E4THIHUW3_lit3,4/18/15,21:17:13,lit5,1,1,1,0,-2,0,2,0,3826,28,44,2,4251
A1533E4THIHUW3_lit3,4/18/15,21:17:19,lit5,1,1,1,0,-2,0,2,0,1045,26,45,3,4271
A1533E4THIHUW3_lit3,4/18/15,21:17:29,lit5,1,1,1,0,-2,0,2,0,943,24,46,4,4297
A1533E4THIHUW3_lit3,4/18/15,21:17:32,lit5,1,1,1,0,-2,0,2,0,1113,22,47,5,4301
A1533E4THIHUW3_lit3,4/18/15,21:17:38,lit5,1,1,1,0,-2,0,2,0,1185,20,48,6,4321
A1533E4THIHUW3_lit3,4/18/15,21:17:47,lit5,1,1,1,0,-2,0,2,0,3607,18,49,7,4347
A1533E4THIHUW3_lit3,4/18/15,21:17:57,lit5,1,1,1,0,-2,0,2,0,2503,16,50,8,4366
A166A2M31CW2C7_lit3,4/18/15,21:42:49,lit5,0,0,1,1,2,-5,-2,-1,4265,97,1,1,4957
A166A2M31CW2C7_lit3,4/18/15,21:42:59,lit5,0,0,0,0,2,0,0,0,3000,99,2,2,4959
A166A2M31CW2C7_lit3,4/18/15,21:43:05,lit5,0,0,0,0,2,0,0,0,1156,101,3,3,4962
A166A2M31CW2C7_lit3,4/18/15,21:43:15,lit5,0,0,0,0,2,0,0,0,1140,103,4,4,4965
A166A2M31CW2C7_lit3,4/18/15,21:43:24,lit5,0,0,0,0,2,0,0,0,1750,105,5,5,4967
A166A2M31CW2C7_lit3,4/18/15,21:43:31,lit5,0,0,0,0,2,0,0,0,1281,107,6,6,4969
A166A2M31CW2C7_lit3,4/18/15,21:43:37,lit5,0,0,0,0,2,0,0,0,594,109,7,7,4970
A166A2M31CW2C7_lit3,4/18/15,21:44:00,lit5,0,0,0,0,2,0,0,0,1547,111,8,1,4972
A166A2M31CW2C7_lit3,4/18/15,21:44:08,lit5,0,0,0,0,2,0,0,0,2813,113,9,2,4974
A166A2M31CW2C7_lit3,4/18/15,21:44:25,lit5,0,0,0,0,2,0,0,0,922,115,10,3,4976
A166A2M31CW2C7_lit3,4/18/15,21:44:33,lit5,0,0,1,1,2,-5,-2,-1,2375,112,11,4,4977
A166A2M31CW2C7_lit3,4/18/15,21:44:43,lit5,0,0,0,0,2,0,0,0,906,114,12,5,4978
A166A2M31CW2C7_lit3,4/18/15,21:44:49,lit5,0,0,0,0,2,0,0,0,672,116,13,6,4979
A166A2M31CW2C7_lit3,4/18/15,21:45:07,lit5,1,1,1,0,-2,0,2,0,5906,114,14,1,4983
A166A2M31CW2C7_lit3,4/18/15,21:45:14,lit5,1,1,1,1,-2,-1,2,-5,704,111,15,2,4984
A166A2M31CW2C7_lit3,4/18/15,21:45:22,lit5,1,1,0,0,0,0,0,0,1375,111,16,3,4986
A166A2M31CW2C7_lit3,4/18/15,21:45:30,lit5,1,1,0,0,0,0,0,0,781,111,17,4,4988
A166A2M31CW2C7_lit3,4/18/15,21:45:38,lit5,0,1,0,0,0,0,0,0,1141,111,18,1,4989
A166A2M31CW2C7_lit3,4/18/15,21:45:45,lit5,0,1,0,0,0,0,0,0,1109,111,19,2,4991
A166A2M31CW2C7_lit3,4/18/15,21:45:51,lit5,0,1,1,1,2,-5,-2,-1,719,108,20,3,4993
A166A2M31CW2C7_lit3,4/18/15,21:45:59,lit5,0,1,0,0,2,0,0,0,718,110,21,4,4995
A166A2M31CW2C7_lit3,4/18/15,21:46:05,lit5,0,1,0,0,2,0,0,0,672,112,22,5,4997
A166A2M31CW2C7_lit3,4/18/15,21:46:14,lit5,0,1,0,0,2,0,0,0,719,114,23,6,4999
A166A2M31CW2C7_lit3,4/18/15,21:46:27,lit5,1,0,1,1,-2,-1,2,-5,609,111,24,1,5002
A166A2M31CW2C7_lit3,4/18/15,21:46:33,lit5,1,0,1,1,-2,-1,2,-5,1047,108,25,2,5003
A166A2M31CW2C7_lit3,4/18/15,21:46:41,lit5,1,0,1,0,-2,0,2,0,2406,106,26,3,5005
A166A2M31CW2C7_lit3,4/18/15,21:46:48,lit5,0,1,0,0,-2,0,0,0,609,104,27,1,5007
A166A2M31CW2C7_lit3,4/18/15,21:46:55,lit5,0,1,0,0,-2,0,0,0,562,102,28,2,5009
A166A2M31CW2C7_lit3,4/18/15,21:47:02,lit5,0,1,0,0,-2,0,0,0,625,100,29,3,5011
A166A2M31CW2C7_lit3,4/18/15,21:47:19,lit5,1,0,1,1,-2,-1,2,-5,688,97,30,1,5014
A166A2M31CW2C7_lit3,4/18/15,21:47:26,lit5,1,0,1,0,-2,0,2,0,828,95,31,2,5016
A166A2M31CW2C7_lit3,4/18/15,21:47:34,lit5,1,0,1,1,-2,-1,2,-5,656,92,32,3,5018
A166A2M31CW2C7_lit3,4/18/15,21:47:40,lit5,1,0,1,1,-2,-1,2,-5,1172,89,33,4,5020
A166A2M31CW2C7_lit3,4/18/15,21:47:47,lit5,1,0,1,0,-2,0,2,0,609,87,34,5,5023
A166A2M31CW2C7_lit3,4/18/15,21:47:53,lit5,1,0,1,0,-2,0,2,0,625,85,35,6,5024
A166A2M31CW2C7_lit3,4/18/15,21:47:59,lit5,1,0,1,0,-2,0,2,0,547,83,36,7,5025
A166A2M31CW2C7_lit3,4/18/15,21:48:06,lit5,1,1,1,0,-2,0,2,0,672,81,37,1,5026
A166A2M31CW2C7_lit3,4/18/15,21:48:12,lit5,1,1,1,0,-2,0,2,0,625,79,38,2,5027
A166A2M31CW2C7_lit3,4/18/15,21:48:20,lit5,1,1,1,1,-2,-1,2,-5,609,76,39,3,5028
A166A2M31CW2C7_lit3,4/18/15,21:48:26,lit5,1,1,0,0,0,0,0,0,641,76,40,4,5029
A166A2M31CW2C7_lit3,4/18/15,21:48:33,lit5,1,1,0,0,0,0,0,0,656,76,41,5,5030
A19UPDIY4ISN8J_lit3,4/18/15,21:10:43,lit5,0,1,1,1,2,-5,-2,-1,8539,97,1,1,2682
A19UPDIY4ISN8J_lit3,4/18/15,21:11:03,lit5,0,1,0,1,2,0,-2,0,6017,99,2,2,2725
A19UPDIY4ISN8J_lit3,4/18/15,21:11:13,lit5,0,1,0,1,2,0,-2,0,2003,101,3,3,2757
A19UPDIY4ISN8J_lit3,4/18/15,21:11:22,lit5,0,1,0,0,2,0,0,0,1668,103,4,4,2785
A19UPDIY4ISN8J_lit3,4/18/15,21:11:41,lit5,1,1,1,0,-2,0,2,0,6333,101,5,1,2858
A19UPDIY4ISN8J_lit3,4/18/15,21:11:50,lit5,1,1,1,0,-2,0,2,0,1717,99,6,2,2891
A19UPDIY4ISN8J_lit3,4/18/15,21:13:13,lit5,1,1,1,0,-2,0,2,0,1942,97,7,3,3266
A19UPDIY4ISN8J_lit3,4/18/15,21:13:21,lit5,1,1,1,1,-2,-1,2,-5,1718,94,8,4,3310
A19UPDIY4ISN8J_lit3,4/18/15,21:13:28,lit5,1,1,0,0,0,0,0,0,1069,94,9,5,3340
A19UPDIY4ISN8J_lit3,4/18/15,21:13:39,lit5,1,0,1,0,-2,0,2,0,1467,92,10,1,3388
A19UPDIY4ISN8J_lit3,4/18/15,21:14:01,lit5,1,0,1,1,-2,-1,2,-5,1028,89,11,2,3500
A19UPDIY4ISN8J_lit3,4/18/15,21:14:08,lit5,1,0,1,0,-2,0,2,0,906,87,12,3,3529
A19UPDIY4ISN8J_lit3,4/18/15,21:14:16,lit5,1,0,1,1,-2,-1,2,-5,1831,84,13,4,3572
A19UPDIY4ISN8J_lit3,4/18/15,21:14:26,lit5,0,1,1,1,2,-5,-2,-1,2105,81,14,1,3615
A19UPDIY4ISN8J_lit3,4/18/15,21:14:34,lit5,0,1,0,1,2,0,-2,0,1008,83,15,2,3650
A19UPDIY4ISN8J_lit3,4/18/15,21:14:41,lit5,0,1,0,1,2,0,-2,0,955,85,16,3,3686
A19UPDIY4ISN8J_lit3,4/18/15,21:14:49,lit5,0,1,0,1,2,0,-2,0,1350,87,17,4,3721
A19UPDIY4ISN8J_lit3,4/18/15,21:14:55,lit5,0,1,0,1,2,0,-2,0,989,89,18,5,3743
A19UPDIY4ISN8J_lit3,4/18/15,21:15:02,lit5,0,1,0,1,2,0,-2,0,1057,91,19,6,3773
A19UPDIY4ISN8J_lit3,4/18/15,21:15:10,lit5,0,0,1,1,2,-5,-2,-1,751,88,20,1,3808
A19UPDIY4ISN8J_lit3,4/18/15,21:15:16,lit5,0,0,1,1,2,-5,-2,-1,882,85,21,2,3834
A19UPDIY4ISN8J_lit3,4/18/15,21:15:21,lit5,0,0,1,1,2,-5,-2,-1,917,82,22,3,3855
A19UPDIY4ISN8J_lit3,4/18/15,21:15:28,lit5,0,0,1,1,2,-5,-2,-1,1095,79,23,4,3879
A19UPDIY4ISN8J_lit3,4/18/15,21:15:34,lit5,0,0,1,1,2,-5,-2,-1,997,76,24,5,3905
A19UPDIY4ISN8J_lit3,4/18/15,21:15:44,lit5,1,1,1,1,-2,-1,2,-5,1956,73,25,1,3939
A19UPDIY4ISN8J_lit3,4/18/15,21:15:51,lit5,1,1,0,0,0,0,0,0,2172,73,26,2,3974
A19UPDIY4ISN8J_lit3,4/18/15,21:15:57,lit5,1,1,0,0,0,0,0,0,906,73,27,3,3999
A19UPDIY4ISN8J_lit3,4/18/15,21:16:04,lit5,1,1,0,0,0,0,0,0,1022,73,28,4,4024
A19UPDIY4ISN8J_lit3,4/18/15,21:16:10,lit5,1,1,0,0,0,0,0,0,814,73,29,5,4047
A19UPDIY4ISN8J_lit3,4/18/15,21:16:21,lit5,1,0,1,0,-2,0,2,0,2823,71,30,1,4086
A19UPDIY4ISN8J_lit3,4/18/15,21:19:33,lit5,1,0,1,0,-2,0,2,0,2226,69,31,2,4528
A19UPDIY4ISN8J_lit3,4/18/15,21:19:39,lit5,1,0,1,0,-2,0,2,0,853,67,32,3,4539
A19UPDIY4ISN8J_lit3,4/18/15,21:19:45,lit5,1,0,1,1,-2,-1,2,-5,672,64,33,4,4548
A19UPDIY4ISN8J_lit3,4/18/15,21:19:52,lit5,0,0,1,1,2,-5,-2,-1,2253,61,34,1,4560
A19UPDIY4ISN8J_lit3,4/18/15,21:19:58,lit5,0,0,0,0,2,0,0,0,700,63,35,2,4568
A19UPDIY4ISN8J_lit3,4/18/15,21:20:04,lit5,0,0,0,0,2,0,0,0,809,65,36,3,4575
A19UPDIY4ISN8J_lit3,4/18/15,21:20:10,lit5,0,0,0,0,2,0,0,0,651,67,37,4,4581
A19UPDIY4ISN8J_lit3,4/18/15,21:20:16,lit5,0,0,0,0,2,0,0,0,637,69,38,5,4586
A19UPDIY4ISN8J_lit3,4/18/15,21:20:22,lit5,0,0,1,1,2,-5,-2,-1,790,66,39,6,4589
A19UPDIY4ISN8J_lit3,4/18/15,21:20:29,lit5,0,0,0,0,2,0,0,0,1668,68,40,7,4597
A19UPDIY4ISN8J_lit3,4/18/15,21:20:36,lit5,0,0,0,0,2,0,0,0,2087,70,41,8,4604
A1B4WL7N3ACF2T_lit3,4/18/15,21:08:55,lit5,0,1,1,1,2,-5,-2,-1,7315,97,1,1,2521
A1B4WL7N3ACF2T_lit3,4/18/15,21:09:07,lit5,0,1,0,1,2,0,-2,0,2908,99,2,2,2536
A1B4WL7N3ACF2T_lit3,4/18/15,21:09:17,lit5,0,1,0,1,2,0,-2,0,3004,101,3,3,2547
A1B4WL7N3ACF2T_lit3,4/18/15,21:09:25,lit5,0,1,0,1,2,0,-2,0,2427,103,4,4,2556
A1B4WL7N3ACF2T_lit3,4/18/15,21:09:33,lit5,0,1,0,1,2,0,-2,0,1764,105,5,5,2564
A1B4WL7N3ACF2T_lit3,4/18/15,21:09:40,lit5,0,1,0,1,2,0,-2,0,1500,107,6,6,2573
A1B4WL7N3ACF2T_lit3,4/18/15,21:09:47,lit5,0,1,0,1,2,0,-2,0,1683,109,7,7,2582
A1B4WL7N3ACF2T_lit3,4/18/15,21:09:56,lit5,0,1,0,1,2,0,-2,0,1594,111,8,8,2591
A1B4WL7N3ACF2T_lit3,4/18/15,21:10:08,lit5,0,0,1,1,2,-5,-2,-1,1615,108,9,1,2617
A1B4WL7N3ACF2T_lit3,4/18/15,21:10:16,lit5,0,0,1,1,2,-5,-2,-1,1619,105,10,2,2631
A1B4WL7N3ACF2T_lit3,4/18/15,21:10:23,lit5,0,0,1,1,2,-5,-2,-1,1740,102,11,3,2643
A1B4WL7N3ACF2T_lit3,4/18/15,21:10:31,lit5,0,0,1,1,2,-5,-2,-1,1379,99,12,4,2655
A1B4WL7N3ACF2T_lit3,4/18/15,21:10:37,lit5,0,0,1,1,2,-5,-2,-1,1299,96,13,5,2668
A1B4WL7N3ACF2T_lit3,4/18/15,21:10:45,lit5,0,0,1,1,2,-5,-2,-1,1219,93,14,6,2686
A1B4WL7N3ACF2T_lit3,4/18/15,21:10:58,lit5,0,0,1,1,2,-5,-2,-1,2237,90,15,1,2709
A1B4WL7N3ACF2T_lit3,4/18/15,21:11:06,lit5,0,0,1,1,2,-5,-2,-1,1813,87,16,2,2734
A1B4WL7N3ACF2T_lit3,4/18/15,21:11:15,lit5,0,0,0,0,2,0,0,0,4204,89,17,3,2761
A1B4WL7N3ACF2T_lit3,4/18/15,21:11:22,lit5,0,0,0,0,2,0,0,0,1379,91,18,4,2786
A1B4WL7N3ACF2T_lit3,4/18/15,21:11:29,lit5,0,0,0,0,2,0,0,0,1443,93,19,5,2812
A1B4WL7N3ACF2T_lit3,4/18/15,21:11:42,lit5,1,1,1,1,-2,-1,2,-5,2605,90,20,1,2863
A1B4WL7N3ACF2T_lit3,4/18/15,21:11:49,lit5,1,1,0,1,0,-1,0,-5,2141,89,21,2,2888
A1B4WL7N3ACF2T_lit3,4/18/15,21:11:56,lit5,1,1,0,0,0,0,0,0,1195,89,22,3,2909
A1B4WL7N3ACF2T_lit3,4/18/15,21:12:03,lit5,1,1,0,0,0,0,0,0,965,89,23,4,2936
A1B4WL7N3ACF2T_lit3,4/18/15,21:12:09,lit5,1,1,0,0,0,0,0,0,877,89,24,5,2966
A1B4WL7N3ACF2T_lit3,4/18/15,21:12:19,lit5,0,1,0,0,0,0,0,0,2573,89,25,1,3013
A1B4WL7N3ACF2T_lit3,4/18/15,21:12:25,lit5,0,1,0,0,0,0,0,0,988,89,26,2,3043
A1B4WL7N3ACF2T_lit3,4/18/15,21:12:31,lit5,0,1,0,0,0,0,0,0,757,89,27,3,3065
A1B4WL7N3ACF2T_lit3,4/18/15,21:12:37,lit5,0,1,0,0,0,0,0,0,1332,89,28,4,3095
A1B4WL7N3ACF2T_lit3,4/18/15,21:12:44,lit5,0,1,1,1,2,-5,-2,-1,1253,86,29,5,3127
A1B4WL7N3ACF2T_lit3,4/18/15,21:12:52,lit5,0,1,0,1,2,0,-2,0,1804,88,30,6,3165
A1B4WL7N3ACF2T_lit3,4/18/15,21:12:59,lit5,0,1,0,0,2,0,0,0,1291,90,31,7,3198
A1B4WL7N3ACF2T_lit3,4/18/15,21:13:05,lit5,0,1,0,0,2,0,0,0,1185,92,32,8,3226
A1B4WL7N3ACF2T_lit3,4/18/15,21:13:17,lit5,1,0,1,1,-2,-1,2,-5,1396,89,33,1,3286
A1B4WL7N3ACF2T_lit3,4/18/15,21:13:24,lit5,1,0,1,1,-2,-1,2,-5,820,86,34,2,3318
A1B4WL7N3ACF2T_lit3,4/18/15,21:13:35,lit5,1,0,1,1,-2,-1,2,-5,1694,83,35,3,3373
A1B4WL7N3ACF2T_lit3,4/18/15,21:13:46,lit5,1,0,1,1,-2,-1,2,-5,1301,80,36,4,3425
A1B4WL7N3ACF2T_lit3,4/18/15,21:13:55,lit5,1,1,1,1,-2,-1,2,-5,916,77,37,1,3470
A1B4WL7N3ACF2T_lit3,4/18/15,21:14:01,lit5,1,1,0,1,0,-1,0,-5,1413,76,38,2,3498
A1B4WL7N3ACF2T_lit3,4/18/15,21:14:09,lit5,1,1,0,0,0,0,0,0,2099,76,39,3,3532
A1B4WL7N3ACF2T_lit3,4/18/15,21:14:15,lit5,1,1,0,0,0,0,0,0,1118,76,40,4,3566
A1B4WL7N3ACF2T_lit3,4/18/15,21:14:28,lit5,1,0,1,1,-2,-1,2,-5,1054,73,41,1,3626
A1B4WL7N3ACF2T_lit3,4/18/15,21:14:34,lit5,1,0,1,1,-2,-1,2,-5,1021,70,42,2,3652
A1B4WL7N3ACF2T_lit3,4/18/15,21:14:40,lit5,1,0,1,1,-2,-1,2,-5,964,67,43,3,3676
A1B4WL7N3ACF2T_lit3,4/18/15,21:14:46,lit5,1,0,1,1,-2,-1,2,-5,717,64,44,4,3698
A1B4WL7N3ACF2T_lit3,4/18/15,21:14:52,lit5,1,0,1,1,-2,-1,2,-5,991,61,45,5,3726
A1B4WL7N3ACF2T_lit3,4/18/15,21:14:59,lit5,1,0,1,1,-2,-1,2,-5,1429,58,46,6,3759
A1BNQ6H4SJZ2X5_lit3,4/18/15,21:13:51,lit5,1,1,1,1,-2,-1,2,-5,8625,97,1,1,3453
A1BNQ6H4SJZ2X5_lit3,4/18/15,21:14:02,lit5,1,1,0,0,0,0,0,0,2859,97,2,2,3505
A1BNQ6H4SJZ2X5_lit3,4/18/15,21:14:11,lit5,1,1,0,0,0,0,0,0,1578,97,3,3,3544
A1BNQ6H4SJZ2X5_lit3,4/18/15,21:14:26,lit5,0,1,1,1,2,-5,-2,-1,2516,94,4,1,3617
A1BNQ6H4SJZ2X5_lit3,4/18/15,21:14:38,lit5,0,1,0,1,2,0,-2,0,3984,96,5,2,3668
