"subject","version","assignmentId","role","stealCond","punCond","oppPersistent","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","16","0","16","100","1039","0","0","2017-05-29 19:13:27","5265"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","12","0","12","71","464","1","14","2017-05-29 19:13:30","5266"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","6","0","6","86","590","1","14","2017-05-29 19:13:30","5267"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","0","0","1","0","1","23","1","3","76","2409","0","6","2017-05-29 19:13:30","5268"
"ASTR3EPUOKEXV","sp_v2","3L0KT67Y8EH4V3PA3KDALAQZMN4YS2","1","1","0","0","0","26","1","6","88","23019","0","-18","2017-05-29 19:13:32","5269"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","0","9","0","9","88","669","0","-18","2017-05-29 19:13:32","5270"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","17","0","17","100","982","0","0","2017-05-29 19:13:35","5271"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","7","0","7","84","587","1","16","2017-05-29 19:13:37","5272"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","0","0","1","0","0","24","1","4","76","1858","0","6","2017-05-29 19:13:39","5273"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","13","0","13","69","467","1","16","2017-05-29 19:13:41","5274"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","18","0","18","100","814","0","0","2017-05-29 19:13:43","5275"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","8","0","8","82","916","1","18","2017-05-29 19:13:47","5276"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","14","0","14","67","550","1","18","2017-05-29 19:13:47","5277"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","0","0","1","0","1","25","1","5","77","640","0","5","2017-05-29 19:13:48","5278"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","0","1","1","1","0","19","0","19","100","633","0","0","2017-05-29 19:13:49","5279"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","9","0","9","80","506","1","20","2017-05-29 19:13:54","5280"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","15","0","15","65","1030","1","20","2017-05-29 19:13:55","5281"
"A3IF13XHP5UPO2","sp_v2","3TK8OJTYM1MQEHED6SMWJ6HUHMVVPA","0","0","1","0","1","26","1","6","78","557","0","4","2017-05-29 19:13:58","5282"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","10","0","10","78","791","1","22","2017-05-29 19:14:01","5283"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","16","0","16","63","2128","1","22","2017-05-29 19:14:03","5284"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","11","0","11","76","566","1","24","2017-05-29 19:14:08","5285"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","17","0","17","61","421","1","24","2017-05-29 19:14:11","5286"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","1","1","1","0","1","20","1","0","96","1479","1","-2","2017-05-29 19:14:12","5287"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","12","0","12","74","499","1","26","2017-05-29 19:14:14","5288"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","18","0","18","59","657","1","26","2017-05-29 19:14:18","5289"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","13","0","13","72","660","1","28","2017-05-29 19:14:21","5290"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","1","1","1","0","0","21","1","1","96","1888","0","-2","2017-05-29 19:14:23","5291"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","1","1","0","1","0","19","0","19","57","1295","1","28","2017-05-29 19:14:25","5292"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","14","0","14","70","506","1","30","2017-05-29 19:14:28","5293"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","1","1","1","0","0","22","1","2","96","661","0","-2","2017-05-29 19:14:31","5294"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","15","0","15","68","511","1","32","2017-05-29 19:14:35","5295"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","1","1","1","0","0","23","1","3","96","504","0","-2","2017-05-29 19:14:38","5296"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","16","0","16","66","506","1","34","2017-05-29 19:14:42","5297"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","0","1","0","0","1","20","1","0","55","1392","1","25","2017-05-29 19:14:44","5298"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","1","1","1","0","0","24","1","4","96","590","0","-2","2017-05-29 19:14:45","5299"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","17","0","17","64","418","1","36","2017-05-29 19:14:48","5300"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","10","0","10","86","1013","1","-21","2017-05-29 19:14:51","5301"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","0","1","0","0","1","21","1","1","57","757","0","23","2017-05-29 19:14:51","5302"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","1","1","1","0","0","25","1","5","96","1460","0","-2","2017-05-29 19:14:54","5303"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","18","0","18","62","521","1","38","2017-05-29 19:14:57","5304"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","0","1","0","0","1","22","1","2","59","311","0","21","2017-05-29 19:14:58","5305"
"A2A07J1P6YEW6Z","sp_v2","34T446B1C0FRRR4TYQC1EDSXO73C0L","1","1","1","0","0","26","1","6","96","509","0","-2","2017-05-29 19:15:01","5306"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","0","0","0","100","16320","0","0","2017-05-29 19:15:04","5307"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","1","1","1","1","0","19","0","19","60","619","1","40","2017-05-29 19:15:04","5308"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","0","1","0","0","1","23","1","3","61","335","0","19","2017-05-29 19:15:04","5309"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","0","1","0","0","1","24","1","4","63","381","0","17","2017-05-29 19:15:11","5310"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","1","0","1","100","1593","0","0","2017-05-29 19:15:14","5311"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","0","1","0","0","1","25","1","5","65","382","0","15","2017-05-29 19:15:18","5312"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","11","0","11","84","3243","1","-24","2017-05-29 19:15:21","5313"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","0","1","1","0","0","20","1","0","60","9994","0","40","2017-05-29 19:15:25","5314"
"A2D5U0AACT6WS1
","sp_v2","3JWH6J9I9SEB2I4ULWI4E5ISEFENB0","0","1","0","0","1","26","1","6","67","10","0","13","2017-05-29 19:15:26","5315"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","0","12","0","12","84","631","0","-24","2017-05-29 19:15:27","5316"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","2","0","2","100","2950","0","0","2017-05-29 19:15:31","5317"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","13","0","13","82","278","1","-27","2017-05-29 19:15:34","5318"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","0","1","1","0","1","21","1","1","58","1302","1","36","2017-05-29 19:15:34","5319"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","3","0","3","100","2597","0","0","2017-05-29 19:15:41","5320"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","0","1","1","0","1","22","1","2","60","1373","0","34","2017-05-29 19:15:43","5321"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","14","0","14","80","613","1","-30","2017-05-29 19:15:44","5322"
"A3I1W58P6SIV26","sp_v2","3HRMW88U16R40DGKBF6FH9X9IL7M0D","1","0","1","1","1","0","0","0","97","7598","1","-3","2017-05-29 19:15:47","5323"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","1","1","1","1","0","0","0","0","98","2627","1","2","2017-05-29 19:15:49","5324"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","0","1","1","0","1","23","1","3","62","902","0","32","2017-05-29 19:15:50","5325"
"A3I1W58P6SIV26","sp_v2","3HRMW88U16R40DGKBF6FH9X9IL7M0D","1","0","1","1","1","1","0","1","94","1644","1","-6","2017-05-29 19:15:55","5326"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","15","0","15","78","1219","1","-33","2017-05-29 19:15:55","5327"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","0","1","1","0","1","24","1","4","64","692","0","30","2017-05-29 19:15:58","5328"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","1","1","1","1","0","1","0","1","96","2082","1","4","2017-05-29 19:15:59","5329"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","0","0","0","0","99","2347","1","1","2017-05-29 19:16:01","5330"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","0","0","0","0","99","4409","1","1","2017-05-29 19:16:02","5331"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","16","0","16","76","1668","1","-36","2017-05-29 19:16:03","5332"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","4","0","4","100","1670","0","0","2017-05-29 19:16:04","5333"
"A3I1W58P6SIV26","sp_v2","3HRMW88U16R40DGKBF6FH9X9IL7M0D","1","0","1","1","0","2","0","2","93","4136","1","-5","2017-05-29 19:16:06","5334"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","0","1","1","0","1","25","1","5","66","767","0","28","2017-05-29 19:16:06","5335"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","1","1","0","1","97","1789","1","-2","2017-05-29 19:16:10","5336"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","1","1","1","1","0","2","0","2","94","3048","1","6","2017-05-29 19:16:10","5337"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","0","1","0","1","98","2805","1","2","2017-05-29 19:16:12","5338"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","17","0","17","74","1222","1","-39","2017-05-29 19:16:12","5339"
"A166A2M31CW2C7","sp_v2","3LWJHTCVCCNMIWT26QWH1P4IYOTQF8","0","1","1","0","1","26","1","6","68","770","0","26","2017-05-29 19:16:13","5340"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","5","0","5","100","1613","0","0","2017-05-29 19:16:14","5341"
"A3I1W58P6SIV26","sp_v2","3HRMW88U16R40DGKBF6FH9X9IL7M0D","1","0","1","1","0","3","0","3","92","2486","1","-4","2017-05-29 19:16:15","5342"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","18","0","18","72","677","1","-42","2017-05-29 19:16:20","5343"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","0","2","0","2","97","1554","1","3","2017-05-29 19:16:21","5344"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","1","1","1","1","0","3","0","3","92","2152","1","8","2017-05-29 19:16:21","5345"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","1","2","0","2","95","1470","1","-5","2017-05-29 19:16:21","5346"
"A3I1W58P6SIV26","sp_v2","3HRMW88U16R40DGKBF6FH9X9IL7M0D","1","0","1","1","0","4","0","4","91","1486","1","-3","2017-05-29 19:16:23","5347"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","6","0","6","100","1380","0","0","2017-05-29 19:16:26","5348"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","0","1","0","1","1","19","0","19","70","1213","1","-45","2017-05-29 19:16:28","5349"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","1","3","0","3","93","549","1","-8","2017-05-29 19:16:29","5350"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","0","3","0","3","96","1518","1","4","2017-05-29 19:16:31","5351"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","1","1","1","1","1","4","0","4","88","1609","1","6","2017-05-29 19:16:31","5352"
"A3I1W58P6SIV26","sp_v2","3HRMW88U16R40DGKBF6FH9X9IL7M0D","1","0","1","1","0","5","0","5","90","4215","1","-2","2017-05-29 19:16:34","5353"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","7","0","7","100","1348","0","0","2017-05-29 19:16:34","5354"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","0","4","0","4","95","535","1","5","2017-05-29 19:16:38","5355"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","1","4","0","4","91","2037","1","-11","2017-05-29 19:16:40","5356"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","1","1","0","0","0","20","1","0","68","1590","1","-43","2017-05-29 19:16:40","5357"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","1","1","1","1","1","5","0","5","84","1289","1","4","2017-05-29 19:16:42","5358"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","8","0","8","100","2773","0","0","2017-05-29 19:16:44","5359"
"A3I1W58P6SIV26","sp_v2","3HRMW88U16R40DGKBF6FH9X9IL7M0D","1","0","1","1","0","6","0","6","89","4565","1","-1","2017-05-29 19:16:44","5360"
"A1VZSFHTU51JP0","sp_v2","3ZPPDN2SLVXOKJCKUD1PXCTTCNA9EN","1","1","1","1","0","0","0","0","98","7978","1","2","2017-05-29 19:16:46","5361"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","0","5","0","5","94","341","1","6","2017-05-29 19:16:46","5362"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","1","5","0","5","89","1008","1","-14","2017-05-29 19:16:52","5363"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","9","0","9","100","1550","0","0","2017-05-29 19:16:53","5364"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","1","1","1","1","1","6","0","6","80","2104","1","2","2017-05-29 19:16:54","5365"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","0","6","0","6","93","339","1","7","2017-05-29 19:16:54","5366"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","1","1","0","0","0","21","1","1","66","4575","1","-41","2017-05-29 19:16:55","5367"
"A3I1W58P6SIV26","sp_v2","3HRMW88U16R40DGKBF6FH9X9IL7M0D","1","0","1","1","1","7","0","7","86","5515","1","-4","2017-05-29 19:16:56","5368"
"A1VZSFHTU51JP0","sp_v2","3ZPPDN2SLVXOKJCKUD1PXCTTCNA9EN","1","1","1","1","0","1","0","1","96","2424","1","4","2017-05-29 19:16:58","5369"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","1","6","0","6","87","661","1","-17","2017-05-29 19:17:01","5370"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","0","7","0","7","92","643","1","8","2017-05-29 19:17:01","5371"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","10","0","10","100","2381","0","0","2017-05-29 19:17:04","5372"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","1","1","0","0","1","22","1","2","63","2316","1","-43","2017-05-29 19:17:04","5373"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","1","1","1","1","1","7","0","7","76","3554","1","0","2017-05-29 19:17:05","5374"
"A3I1W58P6SIV26","sp_v2","3HRMW88U16R40DGKBF6FH9X9IL7M0D","1","0","1","1","1","8","0","8","83","2870","1","-7","2017-05-29 19:17:05","5375"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","1","7","0","7","85","445","1","-20","2017-05-29 19:17:08","5376"
"A1VZSFHTU51JP0","sp_v2","3ZPPDN2SLVXOKJCKUD1PXCTTCNA9EN","1","1","1","1","0","2","0","2","94","947","1","6","2017-05-29 19:17:09","5377"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","0","8","0","8","91","642","1","9","2017-05-29 19:17:09","5378"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","1","1","0","0","0","23","1","3","63","3151","0","-43","2017-05-29 19:17:13","5379"
"A3I1W58P6SIV26","sp_v2","3HRMW88U16R40DGKBF6FH9X9IL7M0D","1","0","1","1","0","9","0","9","82","2131","1","-6","2017-05-29 19:17:14","5380"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","1","1","1","1","0","8","0","8","74","1269","1","2","2017-05-29 19:17:14","5381"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","1","8","0","8","83","449","1","-23","2017-05-29 19:17:15","5382"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","0","9","0","9","90","908","1","10","2017-05-29 19:17:17","5383"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","11","0","11","100","4589","0","0","2017-05-29 19:17:17","5384"
"A1VZSFHTU51JP0","sp_v2","3ZPPDN2SLVXOKJCKUD1PXCTTCNA9EN","1","1","1","1","0","3","0","3","92","1959","1","8","2017-05-29 19:17:19","5385"
"A3I1W58P6SIV26","sp_v2","3HRMW88U16R40DGKBF6FH9X9IL7M0D","1","0","1","1","1","10","0","10","79","2350","1","-9","2017-05-29 19:17:22","5386"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","1","1","1","1","0","9","0","9","72","1538","1","4","2017-05-29 19:17:23","5387"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","1","1","0","0","1","24","1","4","62","3592","0","-47","2017-05-29 19:17:23","5388"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","1","9","0","9","81","1599","1","-26","2017-05-29 19:17:23","5389"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","0","10","0","10","89","472","1","11","2017-05-29 19:17:24","5390"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","12","0","12","100","741","0","0","2017-05-29 19:17:25","5391"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","1","1","0","0","0","25","1","5","62","961","0","-47","2017-05-29 19:17:30","5392"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","1","10","0","10","79","544","1","-29","2017-05-29 19:17:30","5393"
"A3I1W58P6SIV26","sp_v2","3HRMW88U16R40DGKBF6FH9X9IL7M0D","1","0","1","1","0","11","0","11","78","2461","1","-8","2017-05-29 19:17:30","5394"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","1","1","1","1","0","10","0","10","70","1211","1","6","2017-05-29 19:17:31","5395"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","0","11","0","11","88","1083","1","12","2017-05-29 19:17:32","5396"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","13","0","13","100","838","0","0","2017-05-29 19:17:33","5397"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","1","11","0","11","77","529","1","-32","2017-05-29 19:17:37","5398"
"A2Z7SWO6HS5OOI","sp_v2","32XVDSJFPZYBWNJYQ2AT0XQOFJRM2X","1","1","0","0","0","26","1","6","62","498","0","-47","2017-05-29 19:17:37","5399"
"A1VZSFHTU51JP0","sp_v2","3ZPPDN2SLVXOKJCKUD1PXCTTCNA9EN","1","1","1","1","1","4","0","4","88","5734","1","6","2017-05-29 19:17:37","5400"
"A3I1W58P6SIV26","sp_v2","3HRMW88U16R40DGKBF6FH9X9IL7M0D","1","0","1","1","1","12","0","12","75","1110","1","-11","2017-05-29 19:17:38","5401"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","1","1","1","1","1","11","0","11","66","1846","1","4","2017-05-29 19:17:40","5402"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","1","12","0","12","75","530","1","-35","2017-05-29 19:17:44","5403"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","14","0","14","100","2725","0","0","2017-05-29 19:17:44","5404"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","1","12","0","12","85","4969","1","9","2017-05-29 19:17:46","5405"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","1","1","1","1","0","12","0","12","64","1146","1","6","2017-05-29 19:17:48","5406"
"A1VZSFHTU51JP0","sp_v2","3ZPPDN2SLVXOKJCKUD1PXCTTCNA9EN","1","1","1","1","1","5","0","5","84","3579","1","4","2017-05-29 19:17:50","5407"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","1","13","0","13","73","1105","1","-38","2017-05-29 19:17:51","5408"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","15","0","15","100","1590","0","0","2017-05-29 19:17:52","5409"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","0","13","0","13","84","466","1","10","2017-05-29 19:17:54","5410"
"A3GJWXA13GMS9H","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWQ6T0","1","0","0","1","1","14","0","14","71","542","1","-41","2017-05-29 19:17:58","5411"
"A3J5KTBHZI60H","sp_v2","3IX2EGZR7BK2ZZUY2VC2LD6FNHCJR5","1","0","1","1","0","14","0","14","83","427","1","11","2017-05-29 19:18:00","5412"
"A1VZSFHTU51JP0","sp_v2","3ZPPDN2SLVXOKJCKUD1PXCTTCNA9EN","1","1","1","1","1","6","0","6","80","2414","1","2","2017-05-29 19:18:01","5413"
"A3GM78FCDY293T","sp_v2","33JKGHPFYCV7L98RCL8DSLTMQEIMNO","1","1","1","1","0","13","0","13","62","2625","1","8","2017-05-29 19:18:02","5414"
"A130X6CF795CQ5","sp_v2","3NGI5ARFTT6AS5YFZE27CIAESIOP1F","0","1","1","1","0","16","0","16","100","1429","0","0","2017-05-29 19:18:04","5415"
